Ernie Barbarash: Mean_cast=14.5, Mean_crew=12
Guy Hamilton: Mean_cast=17.833334, Mean_crew=14.166667
Adam Brooks: Mean_cast=15, Mean_crew=28
Michael Anderson: Mean_cast=19, Mean_crew=26
James D. Stern: Mean_cast=8, Mean_crew=4
Matt Bettinelli-Olpin: Mean_cast=16, Mean_crew=33
Sharron Miller: Mean_cast=7, Mean_crew=5
Aaron Schneider: Mean_cast=8, Mean_crew=12
Tom Ford: Mean_cast=22, Mean_crew=16
Tony Maylam: Mean_cast=22, Mean_crew=18
Mitch Davis: Mean_cast=9, Mean_crew=17
Kevin Brodie: Mean_cast=9, Mean_crew=1
Lynne Ramsay: Mean_cast=10, Mean_crew=21.5
John Stephenson: Mean_cast=10, Mean_crew=5
Tim Chambers: Mean_cast=5, Mean_crew=1
Dick Richards: Mean_cast=17, Mean_crew=18
Bob Gosse: Mean_cast=9, Mean_crew=4
Alex Zamm: Mean_cast=9, Mean_crew=1
Spencer Susser: Mean_cast=11, Mean_crew=29
Thaddeus O'Sullivan: Mean_cast=11, Mean_crew=1
Shari Springer Berman: Mean_cast=17.5, Mean_crew=12.5
Aleksey German: Mean_cast=8, Mean_crew=11
Stephen Milburn Anderson: Mean_cast=12, Mean_crew=11
Richard E. Grant: Mean_cast=22, Mean_crew=19
David Lam: Mean_cast=23, Mean_crew=7
Vladlen Barbe: Mean_cast=5, Mean_crew=4
Richard Rich: Mean_cast=5, Mean_crew=1
Robert C. Cooper: Mean_cast=10, Mean_crew=21
Kim Nguyen: Mean_cast=19, Mean_crew=4
Jackie Earle Haley: Mean_cast=24, Mean_crew=35
Max Färberböck: Mean_cast=16, Mean_crew=16
Arie Posin: Mean_cast=28, Mean_crew=37
Damian Nieman: Mean_cast=19, Mean_crew=2
Mark Tonderai: Mean_cast=24, Mean_crew=29
Ian Fitzgibbon: Mean_cast=17, Mean_crew=2
Rachel Perkins: Mean_cast=5, Mean_crew=2
Luis Valdez: Mean_cast=47, Mean_crew=22
Alan Alda: Mean_cast=7, Mean_crew=10
Louis Morneau: Mean_cast=12, Mean_crew=48
Caroline Link: Mean_cast=25, Mean_crew=23
Sterling Van Wagenen: Mean_cast=8, Mean_crew=1
Zal Batmanglij: Mean_cast=18, Mean_crew=19
Hans Petter Moland: Mean_cast=10, Mean_crew=10
Oren Moverman: Mean_cast=14, Mean_crew=10
Ian Sharp: Mean_cast=8, Mean_crew=34
Wolfgang Becker: Mean_cast=16, Mean_crew=39
Dan O'Bannon: Mean_cast=15, Mean_crew=21
George Roy Hill: Mean_cast=30.5, Mean_crew=28
Robert Stevenson: Mean_cast=20, Mean_crew=16
Gary Hardwick: Mean_cast=8, Mean_crew=1
King Vidor: Mean_cast=11.666667, Mean_crew=9
Fred Savage: Mean_cast=6, Mean_crew=4
Sammo Hung: Mean_cast=15, Mean_crew=10
Rusty Cundieff: Mean_cast=30, Mean_crew=9
Dominique Othenin-Girard: Mean_cast=19, Mean_crew=12
Jean-Jacques Mantello: Mean_cast=2, Mean_crew=7
Risa Bramon Garcia: Mean_cast=11, Mean_crew=3
Brian Klugman: Mean_cast=15, Mean_crew=7
Matt Piedmont: Mean_cast=10, Mean_crew=11
Raymond De Felitta: Mean_cast=11, Mean_crew=24
John Michael McDonagh: Mean_cast=14, Mean_crew=20
Deb Hagan: Mean_cast=19, Mean_crew=1
Zach Cregger: Mean_cast=23, Mean_crew=12
Zach Braff: Mean_cast=32, Mean_crew=16.5
Mark Tarlov: Mean_cast=15, Mean_crew=19
John Cameron Mitchell: Mean_cast=22.666666, Mean_crew=13
Jon Knautz: Mean_cast=20, Mean_crew=21.666666
David Atkins: Mean_cast=37, Mean_crew=21
Patrick Stettner: Mean_cast=10, Mean_crew=6.5
Sam Peckinpah: Mean_cast=27, Mean_crew=23
Michael Crichton: Mean_cast=23, Mean_crew=16
Sylvio Tabet: Mean_cast=23, Mean_crew=19
Rick Bieber: Mean_cast=13, Mean_crew=28
Joey Lauren Adams: Mean_cast=19, Mean_crew=2
Fred Zinnemann: Mean_cast=29.2, Mean_crew=22
S.R. Bindler: Mean_cast=8, Mean_crew=7
Greg Marcks: Mean_cast=13, Mean_crew=22
Perry Lang: Mean_cast=5, Mean_crew=3
Jake Goldberger: Mean_cast=7, Mean_crew=2
William Kaufman: Mean_cast=11.5, Mean_crew=16
Jim O'Hanlon: Mean_cast=28, Mean_crew=2
Cédric Klapisch: Mean_cast=15, Mean_crew=9
Kate Barker-Froyland: Mean_cast=5, Mean_crew=14
Martin Koolhoven: Mean_cast=15, Mean_crew=19
Charles Matthau: Mean_cast=17, Mean_crew=39
Christopher Bessette: Mean_cast=7, Mean_crew=2
Prachya Pinkaew: Mean_cast=10, Mean_crew=9
Gary Sinyor: Mean_cast=12, Mean_crew=8
Ashish R. Mohan: Mean_cast=6, Mean_crew=3
Darren Grant: Mean_cast=11, Mean_crew=16
Joseph Gordon-Levitt: Mean_cast=53, Mean_crew=35
William Sachs: Mean_cast=13, Mean_crew=2
Christophe Barratier: Mean_cast=20, Mean_crew=30
Émile Gaudreault: Mean_cast=15, Mean_crew=12
James Cox: Mean_cast=12.333333, Mean_crew=5.3333335
James Toback: Mean_cast=8.5, Mean_crew=7
Aki Kaurismäki: Mean_cast=9, Mean_crew=4
Hitoshi Matsumoto: Mean_cast=13, Mean_crew=9
Rakeysh Omprakash Mehra: Mean_cast=9, Mean_crew=11
Collin Schiffli: Mean_cast=6, Mean_crew=4
George Ratliff: Mean_cast=8, Mean_crew=6
Shane Meadows: Mean_cast=16.5, Mean_crew=14
Jon Wright: Mean_cast=11, Mean_crew=51
Michael McGowan: Mean_cast=6, Mean_crew=15
Liv Ullmann: Mean_cast=4, Mean_crew=10
Rohan Sippy: Mean_cast=5, Mean_crew=3
Dan Trachtenberg: Mean_cast=10, Mean_crew=59
David F. Sandberg: Mean_cast=15, Mean_crew=17
Stiles White: Mean_cast=19, Mean_crew=50
Eugenio Derbez: Mean_cast=49, Mean_crew=6
Henry Koster: Mean_cast=24, Mean_crew=15
Patty Jenkins: Mean_cast=10, Mean_crew=30
Christopher B. Landon: Mean_cast=10, Mean_crew=9
David Gelb: Mean_cast=9, Mean_crew=45
Mike Flanagan: Mean_cast=12.5, Mean_crew=36.5
Nat Faxon: Mean_cast=13, Mean_crew=18
Doug McHenry: Mean_cast=9, Mean_crew=22
George T. Miller: Mean_cast=15, Mean_crew=4
Maurice Joyce: Mean_cast=4, Mean_crew=51
Robert Duvall: Mean_cast=9, Mean_crew=5
Frank Perry: Mean_cast=14, Mean_crew=5
Jesse Peretz: Mean_cast=16, Mean_crew=11.5
Ice Cube: Mean_cast=13, Mean_crew=2
Richard Glatzer: Mean_cast=13, Mean_crew=15.5
Michael Curtiz: Mean_cast=62.333332, Mean_crew=19
Bruce Malmuth: Mean_cast=11, Mean_crew=2
Rob Hedden: Mean_cast=16, Mean_crew=7
Harmony Korine: Mean_cast=10, Mean_crew=67
Joe Chappelle: Mean_cast=17, Mean_crew=17
Mickey Liddell: Mean_cast=11, Mean_crew=4
Fred Walton: Mean_cast=13, Mean_crew=14
Steve Carver: Mean_cast=23, Mean_crew=41
Gonzalo López-Gallego: Mean_cast=11, Mean_crew=74
Christine Jeffs: Mean_cast=20, Mean_crew=11
Don Coscarelli: Mean_cast=14.666667, Mean_crew=7.6666665
Michael Tiddes: Mean_cast=15.666667, Mean_crew=5
Bill Duke: Mean_cast=7, Mean_crew=1
Frank Borzage: Mean_cast=9, Mean_crew=25
Mamoru Hosoda: Mean_cast=9, Mean_crew=3
Brian Dannelly: Mean_cast=12, Mean_crew=3
Denys Arcand: Mean_cast=39, Mean_crew=29
J.S. Cardone: Mean_cast=11, Mean_crew=8
Jay Levey: Mean_cast=10, Mean_crew=10
Nicholaus Goossen: Mean_cast=22, Mean_crew=24
Scott Marshall: Mean_cast=12, Mean_crew=2
Ronan Chapalain: Mean_cast=5, Mean_crew=12
Xavier Beauvois: Mean_cast=30, Mean_crew=5
Randall Miller: Mean_cast=12, Mean_crew=3
Jerry Belson: Mean_cast=17, Mean_crew=11
Dan Rush: Mean_cast=17, Mean_crew=22
Michael Cuesta: Mean_cast=13, Mean_crew=6.5
Fenton Bailey: Mean_cast=8, Mean_crew=16.5
Jeremy Saulnier: Mean_cast=19, Mean_crew=42
Billy Kent: Mean_cast=7, Mean_crew=5
James Manera: Mean_cast=14, Mean_crew=13
Feroz Abbas Khan: Mean_cast=5, Mean_crew=6
Errol Morris: Mean_cast=12, Mean_crew=15
Dennis Hopper: Mean_cast=5, Mean_crew=20
Eli Craig: Mean_cast=15, Mean_crew=12
Nicholas Fackler: Mean_cast=4, Mean_crew=2
Richard Wallace: Mean_cast=8, Mean_crew=4
Morgan J. Freeman: Mean_cast=11, Mean_crew=2.5
Matthew Hastings: Mean_cast=11, Mean_crew=5
Klaus Menzel: Mean_cast=9, Mean_crew=6
Oren Peli: Mean_cast=12.5, Mean_crew=15.5
Paul Andrew Williams: Mean_cast=11.5, Mean_crew=25
William H. Macy: Mean_cast=11, Mean_crew=9
Barrett Esposito: Mean_cast=10, Mean_crew=4
Vicky Jewson: Mean_cast=9, Mean_crew=13
Marcia Bennett: Mean_cast=15, Mean_crew=21
Stanton Barrett: Mean_cast=16, Mean_crew=21
Jiří Menzel: Mean_cast=9, Mean_crew=9
Fatih Akin: Mean_cast=18, Mean_crew=2
Nick Murphy : Mean_cast=19.5, Mean_crew=16.5
Frank LaLoggia: Mean_cast=12, Mean_crew=4
Jeremy Brock: Mean_cast=15, Mean_crew=7
Scott Foley: Mean_cast=8, Mean_crew=2
Christophe Ali: Mean_cast=9, Mean_crew=4
Gabriela Tagliavini: Mean_cast=15, Mean_crew=3
Shona Auerbach: Mean_cast=14, Mean_crew=9
Leonard Farlinger: Mean_cast=6, Mean_crew=6
Michel Leclerc: Mean_cast=16, Mean_crew=8
Analeine Cal y Mayor: Mean_cast=7, Mean_crew=3
Tom Kalin: Mean_cast=15, Mean_crew=7
Robert Sarkies: Mean_cast=23, Mean_crew=16
John Huston: Mean_cast=10, Mean_crew=8
Walter Lang: Mean_cast=35.5, Mean_crew=5
Carlos Saura: Mean_cast=4, Mean_crew=4
Jon Erwin: Mean_cast=22, Mean_crew=27
Beto Gómez: Mean_cast=5, Mean_crew=1
Mike van Diem: Mean_cast=4, Mean_crew=3
Jonas Åkerlund: Mean_cast=18, Mean_crew=18.5
Todd Solondz: Mean_cast=14.666667, Mean_crew=6.3333335
René Féret: Mean_cast=4, Mean_crew=2
Barry Skolnick: Mean_cast=24, Mean_crew=20
Johnnie To: Mean_cast=15, Mean_crew=7
Mateo Gil: Mean_cast=15, Mean_crew=42
Lukas Moodysson: Mean_cast=5, Mean_crew=9
Agnieszka Wojtowicz-Vosloo: Mean_cast=20, Mean_crew=45
Kabir Sadanand: Mean_cast=6, Mean_crew=2
Peter DeLuise: Mean_cast=17, Mean_crew=5
Raja Menon: Mean_cast=19, Mean_crew=13
Kevin Sullivan: Mean_cast=8, Mean_crew=1
Nick Love: Mean_cast=16, Mean_crew=28
Ivan Engler: Mean_cast=10, Mean_crew=34
Cecil B. DeMille: Mean_cast=33, Mean_crew=5
Henry Hobson: Mean_cast=26, Mean_crew=72
Mike Figgis: Mean_cast=14.5, Mean_crew=9
Duane Journey: Mean_cast=7, Mean_crew=2
Billy Wilder: Mean_cast=37.25, Mean_crew=25.75
Lisa Cholodenko: Mean_cast=16, Mean_crew=13
John Sturges: Mean_cast=27, Mean_crew=11
William Arntz: Mean_cast=5, Mean_crew=5
Ed Gass-Donnelly: Mean_cast=7, Mean_crew=3
DJ Pooh: Mean_cast=11, Mean_crew=2
James Melkonian: Mean_cast=9, Mean_crew=1
Roger Avary: Mean_cast=15, Mean_crew=5
Allison Anders: Mean_cast=17.5, Mean_crew=49
Rick de Oliveira: Mean_cast=1, Mean_crew=1
Jeff Franklin: Mean_cast=8, Mean_crew=2
Mike Mills: Mean_cast=19.5, Mean_crew=20
Dave McKean: Mean_cast=13, Mean_crew=4
Ron Fricke: Mean_cast=4, Mean_crew=7
Ruggero Deodato: Mean_cast=26, Mean_crew=18
Gavin Wiesen: Mean_cast=18, Mean_crew=16
Mora Stephens: Mean_cast=21, Mean_crew=27
Mars Callahan: Mean_cast=7, Mean_crew=3
Leos Carax: Mean_cast=19, Mean_crew=6
Stefan Schwartz: Mean_cast=38, Mean_crew=5
Robert Lee King: Mean_cast=11, Mean_crew=2
Jorge Ramírez Suárez: Mean_cast=19, Mean_crew=13
Dan Ireland: Mean_cast=4, Mean_crew=2
Fernando León de Aranoa: Mean_cast=11, Mean_crew=13
Jim Mickle: Mean_cast=14, Mean_crew=18
Karim Aïnouz: Mean_cast=6, Mean_crew=56
Sam Levinson: Mean_cast=10, Mean_crew=5
Aleksandr Veledinskiy: Mean_cast=7, Mean_crew=5
Peter H. Hunt: Mean_cast=11, Mean_crew=4
Ruba Nadda: Mean_cast=7, Mean_crew=2
James Whale: Mean_cast=9, Mean_crew=6
Edward Burns: Mean_cast=10, Mean_crew=8.25
Sean Byrne: Mean_cast=9, Mean_crew=9
Mark Griffiths: Mean_cast=10, Mean_crew=2
Bruce MacDonald: Mean_cast=6, Mean_crew=6
Victor Fleming: Mean_cast=53, Mean_crew=28.333334
Richard Raymond: Mean_cast=10, Mean_crew=39
George Sidney: Mean_cast=15, Mean_crew=8.666667
Chris Morris: Mean_cast=20, Mean_crew=13
Andrucha Waddington: Mean_cast=10, Mean_crew=4
Peter Stebbings: Mean_cast=16, Mean_crew=17
Vincente Minnelli: Mean_cast=11, Mean_crew=6
Dagur Kári: Mean_cast=12, Mean_crew=5
Kevin Carraway: Mean_cast=4, Mean_crew=2
Michael Gornick: Mean_cast=15, Mean_crew=21
Richard Brooks: Mean_cast=14.75, Mean_crew=8.75
Robert Eggers: Mean_cast=32, Mean_crew=47
Michael Martin: Mean_cast=4, Mean_crew=3
Gideon Raff: Mean_cast=5, Mean_crew=14
Louis C.K.: Mean_cast=20, Mean_crew=19
Anthony C. Ferrante: Mean_cast=14, Mean_crew=16
Salvador Carrasco: Mean_cast=5, Mean_crew=7
André Øvredal: Mean_cast=7, Mean_crew=36
Robert Cary: Mean_cast=18, Mean_crew=1
Adam Rapp: Mean_cast=15, Mean_crew=2
Warren P. Sonoda: Mean_cast=6, Mean_crew=4
Amanda Gusack: Mean_cast=9, Mean_crew=2
Avi Nesher: Mean_cast=6, Mean_crew=3
Charles Adelman: Mean_cast=4, Mean_crew=16
Jay Oliva: Mean_cast=23, Mean_crew=8
Charles Ferguson: Mean_cast=6, Mean_crew=12
Mark Young: Mean_cast=15, Mean_crew=28
Daniel Petrie, Jr.: Mean_cast=5, Mean_crew=4
Antonio Simoncini: Mean_cast=6, Mean_crew=9
Luc Jacquet: Mean_cast=4, Mean_crew=9
Eldar Rapaport: Mean_cast=3, Mean_crew=1
Clark Gregg: Mean_cast=22, Mean_crew=29
Damien Chazelle: Mean_cast=51, Mean_crew=64
Justin Kerrigan: Mean_cast=9, Mean_crew=4
Nathan Frankowski: Mean_cast=26, Mean_crew=22
Karen Moncrieff: Mean_cast=14, Mean_crew=9
Jonathan Silverman: Mean_cast=7, Mean_crew=4
Eric Styles: Mean_cast=7, Mean_crew=4
Laurent Cantet: Mean_cast=22, Mean_crew=10
John Ford: Mean_cast=37.25, Mean_crew=15
Max Mayer: Mean_cast=24, Mean_crew=13
Joshua Marston: Mean_cast=16, Mean_crew=55
John Gulager: Mean_cast=20, Mean_crew=65
Brandon Cronenberg: Mean_cast=32, Mean_crew=21
Frank Capra: Mean_cast=103.8, Mean_crew=19.8
Tod Williams: Mean_cast=10, Mean_crew=27
Jack Sholder: Mean_cast=26, Mean_crew=30
Ted Post: Mean_cast=20, Mean_crew=13.5
Michael Haigney: Mean_cast=3, Mean_crew=4
Tom McLoughlin: Mean_cast=12, Mean_crew=6
Adam Marcus: Mean_cast=12, Mean_crew=15
John Maclean: Mean_cast=9, Mean_crew=49
Benny Boom: Mean_cast=6, Mean_crew=3
Howard Hawks: Mean_cast=15, Mean_crew=9
Nnegest Likké: Mean_cast=5, Mean_crew=2
Christopher Leitch: Mean_cast=34, Mean_crew=21
Patricia Cardoso: Mean_cast=6, Mean_crew=2
Damien O'Donnell: Mean_cast=21, Mean_crew=5
Peter M. Cohen: Mean_cast=9, Mean_crew=2
Mel Stuart: Mean_cast=36, Mean_crew=14
Anthony Hickox: Mean_cast=18, Mean_crew=3
Tom Schulman: Mean_cast=19, Mean_crew=2
Jill Sprecher: Mean_cast=12, Mean_crew=2
Darren Stein: Mean_cast=11.5, Mean_crew=11.5
David Nixon: Mean_cast=15, Mean_crew=3
Jason Eisener: Mean_cast=5, Mean_crew=13
Enrique Begné: Mean_cast=9, Mean_crew=4
Matthew Bright: Mean_cast=14, Mean_crew=10
Michael Landon Jr.: Mean_cast=12.5, Mean_crew=9
Andrea Arnold: Mean_cast=29, Mean_crew=24
Whit Stillman: Mean_cast=13.5, Mean_crew=2
Leslye Headland: Mean_cast=15, Mean_crew=63
Bobby Roth: Mean_cast=7, Mean_crew=17
Tim Heidecker: Mean_cast=19, Mean_crew=10
Michael Worth: Mean_cast=6, Mean_crew=3
Deon Taylor: Mean_cast=8, Mean_crew=34
Jason Alexander: Mean_cast=7, Mean_crew=5
Conor McPherson: Mean_cast=5, Mean_crew=1
Will Canon: Mean_cast=14, Mean_crew=47
Philip Zlotorynski: Mean_cast=10, Mean_crew=3
Lance Kawas: Mean_cast=18, Mean_crew=5
Francesca Gregorini: Mean_cast=12, Mean_crew=10
Márcio Garcia: Mean_cast=11, Mean_crew=6
Craig Moss: Mean_cast=11, Mean_crew=2.5
Michael Jai White: Mean_cast=11, Mean_crew=10
Paolo Monico: Mean_cast=6, Mean_crew=16
Youssef Delara: Mean_cast=6, Mean_crew=3
Darin Scott: Mean_cast=15, Mean_crew=16
Christian Sesma: Mean_cast=10, Mean_crew=3
Monte Hellman: Mean_cast=4, Mean_crew=6
Brian Caunter: Mean_cast=6, Mean_crew=3
Chris D'Arienzo: Mean_cast=56, Mean_crew=36
Isaac Florentine: Mean_cast=6, Mean_crew=29
Heidi Ewing: Mean_cast=19, Mean_crew=27
Leon Ford: Mean_cast=6, Mean_crew=2
Hank Braxtan: Mean_cast=10, Mean_crew=2
John Carl Buechler: Mean_cast=15, Mean_crew=12
Rajkumar Hirani: Mean_cast=12, Mean_crew=8
Victor Nunez: Mean_cast=10.5, Mean_crew=14
Rohit Jugraj: Mean_cast=0, Mean_crew=1
Kresten Vestbjerg Andersen: Mean_cast=6, Mean_crew=3
Alex van Warmerdam: Mean_cast=37, Mean_crew=7
Paweł Pawlikowski: Mean_cast=7, Mean_crew=26.5
Frank Sebastiano: Mean_cast=10, Mean_crew=16
Stacy Peralta: Mean_cast=11.5, Mean_crew=7.5
Nacho Vigalondo: Mean_cast=8, Mean_crew=25
Ning Hao: Mean_cast=9.5, Mean_crew=5.5
Tony Giglio: Mean_cast=12, Mean_crew=18
Stanley Donen: Mean_cast=19, Mean_crew=23
Joe Cross: Mean_cast=5, Mean_crew=2
John Sullivan: Mean_cast=0, Mean_crew=7
Tommy Lee Wallace: Mean_cast=23, Mean_crew=12
Don Taylor: Mean_cast=13, Mean_crew=14
Leslie Small: Mean_cast=7, Mean_crew=21
Éric Tessier: Mean_cast=16, Mean_crew=9
Alison Maclean: Mean_cast=9, Mean_crew=13
Alice Wu: Mean_cast=5, Mean_crew=24
Sarah Gavron: Mean_cast=5, Mean_crew=3
James Ponsoldt: Mean_cast=29, Mean_crew=18
Joshua Tickell: Mean_cast=6, Mean_crew=2
Tim Boxell: Mean_cast=4, Mean_crew=2
Michael D. Sellers: Mean_cast=16, Mean_crew=3
Reed Cowan: Mean_cast=6, Mean_crew=3
James Dodson: Mean_cast=16, Mean_crew=18
Alex Rivera: Mean_cast=3, Mean_crew=5
John Murlowski: Mean_cast=8, Mean_crew=2
Benni Diez: Mean_cast=14, Mean_crew=32
Danny Perez: Mean_cast=18, Mean_crew=9
Robby Henson: Mean_cast=6, Mean_crew=3
Zackary Adler: Mean_cast=13, Mean_crew=21
Dominic Burns: Mean_cast=32, Mean_crew=11
Carmen Marron: Mean_cast=4, Mean_crew=1
Jason Stone: Mean_cast=24, Mean_crew=43
Jerry Rees: Mean_cast=12, Mean_crew=16
David Hand: Mean_cast=9.333333, Mean_crew=64.666664
Jaco Booyens: Mean_cast=4, Mean_crew=3
Danny Steinmann: Mean_cast=19, Mean_crew=15
Jon Gunn: Mean_cast=11, Mean_crew=17.5
Hayley Cloake: Mean_cast=7, Mean_crew=2
Tay Garnett: Mean_cast=20, Mean_crew=8
Shyam Madiraju: Mean_cast=14, Mean_crew=2
Harmage Singh Kalirai: Mean_cast=15, Mean_crew=2
Rita Merson: Mean_cast=25, Mean_crew=2
William Wyler: Mean_cast=15, Mean_crew=12
Larry Clark: Mean_cast=13, Mean_crew=7.5
Petter Næss: Mean_cast=7, Mean_crew=7
Robert Fontaine: Mean_cast=5, Mean_crew=7
Neil Mcenery-West: Mean_cast=8, Mean_crew=32
Anthony O'Brien: Mean_cast=8, Mean_crew=42
Lloyd Kaufman: Mean_cast=19.333334, Mean_crew=17
David Robert Mitchell: Mean_cast=29, Mean_crew=29
Robert Mulligan: Mean_cast=56, Mean_crew=34
Liu Chia-Liang: Mean_cast=15, Mean_crew=10
Chris Kentis: Mean_cast=6, Mean_crew=16
Alex Kendrick: Mean_cast=9.25, Mean_crew=5.25
Robert Rossen: Mean_cast=15, Mean_crew=14
Jack Conway: Mean_cast=75, Mean_crew=20
Sylvain Chomet: Mean_cast=7, Mean_crew=11
Chris Eyre: Mean_cast=11, Mean_crew=4
Elia Kazan: Mean_cast=18, Mean_crew=15
Debra Granik: Mean_cast=22, Mean_crew=13
Henry King: Mean_cast=28, Mean_crew=11
Miranda July: Mean_cast=11, Mean_crew=15
Max Joseph: Mean_cast=29, Mean_crew=7
Jim Jarmusch: Mean_cast=24, Mean_crew=9
Kevin Tenney: Mean_cast=13, Mean_crew=2
Ari Folman: Mean_cast=4, Mean_crew=11
Marielle Heller: Mean_cast=22, Mean_crew=27
David Sington: Mean_cast=9, Mean_crew=1
Kelly Reichardt: Mean_cast=7.6666665, Mean_crew=18
Bob Giraldi: Mean_cast=10, Mean_crew=3
Huck Botko: Mean_cast=8, Mean_crew=2
David Duchovny: Mean_cast=14, Mean_crew=21
Mitchell Lichtenstein: Mean_cast=7, Mean_crew=13
Lance Mungia: Mean_cast=15, Mean_crew=9
Hue Rhodes: Mean_cast=6, Mean_crew=1
Danny Provenzano: Mean_cast=8, Mean_crew=3
Bill Muir: Mean_cast=9, Mean_crew=6
Noah Buschel: Mean_cast=13, Mean_crew=2
Brian Yuzna: Mean_cast=17, Mean_crew=9
Hunter Richards: Mean_cast=16, Mean_crew=25
Laurie Collyer: Mean_cast=8, Mean_crew=28
Aaron Hann: Mean_cast=15, Mean_crew=4
Phil Claydon: Mean_cast=15, Mean_crew=10
Ralph Ziman: Mean_cast=14, Mean_crew=2
John Simpson: Mean_cast=4, Mean_crew=8
Colin Minihan: Mean_cast=12, Mean_crew=16
Conor McMahon: Mean_cast=4, Mean_crew=11
Chris Shadley: Mean_cast=9, Mean_crew=2
Simon Napier-Bell: Mean_cast=1, Mean_crew=1
Simon Yin: Mean_cast=10, Mean_crew=10
Jeff Crook: Mean_cast=11, Mean_crew=2
Orson Welles: Mean_cast=46, Mean_crew=39
Dave Payne: Mean_cast=8, Mean_crew=8
Brad Copeland: Mean_cast=11, Mean_crew=6
Paul Bunnell: Mean_cast=7, Mean_crew=2
Phil Morrison: Mean_cast=12, Mean_crew=16
Harald Reinl: Mean_cast=7, Mean_crew=9
Tanner Beard: Mean_cast=38, Mean_crew=40
Scott Dow: Mean_cast=26, Mean_crew=2
Derick Martini: Mean_cast=13, Mean_crew=23
Jerry Dugan: Mean_cast=14, Mean_crew=6
Tim Hunter: Mean_cast=7, Mean_crew=2
Richard Ayoade: Mean_cast=21, Mean_crew=51
Jehane Noujaim: Mean_cast=7, Mean_crew=8
Jean-Marc Barr: Mean_cast=12, Mean_crew=12
Remo D'Souza: Mean_cast=14, Mean_crew=9
John Laing: Mean_cast=17, Mean_crew=2
Jamal Hill: Mean_cast=5, Mean_crew=12
Daniel Stamm: Mean_cast=8, Mean_crew=10
Carlos Carrera: Mean_cast=15, Mean_crew=17
Benh Zeitlin: Mean_cast=15, Mean_crew=17
J. Lee Thompson: Mean_cast=23, Mean_crew=9
Maggie Greenwald: Mean_cast=14, Mean_crew=21
Vera Farmiga: Mean_cast=16, Mean_crew=1
Vijay Chandar: Mean_cast=13, Mean_crew=15
Jonathan Wacks: Mean_cast=6, Mean_crew=1
Khyentse Norbu: Mean_cast=5, Mean_crew=2
Tony Krantz: Mean_cast=21, Mean_crew=6
Mitchell Altieri: Mean_cast=5, Mean_crew=7
W.D. Hogan: Mean_cast=5, Mean_crew=3
Corey Grant: Mean_cast=14, Mean_crew=11
Lucky McKee: Mean_cast=17, Mean_crew=12
Richard Boddington: Mean_cast=9, Mean_crew=2
Steven R. Monroe: Mean_cast=9, Mean_crew=13
Mark Illsley: Mean_cast=9, Mean_crew=4
Ritesh Batra: Mean_cast=9, Mean_crew=8
Sally Potter: Mean_cast=7, Mean_crew=3
Brad J. Silverman: Mean_cast=8, Mean_crew=2
Dave Meyers: Mean_cast=14, Mean_crew=2
David M. Matthews: Mean_cast=6, Mean_crew=2
Nadine Labaki: Mean_cast=11, Mean_crew=17
Lluís Quílez: Mean_cast=6, Mean_crew=36
Eytan Fox: Mean_cast=8, Mean_crew=3
Romesh Sharma: Mean_cast=13, Mean_crew=2
François Truffaut: Mean_cast=8, Mean_crew=10
Adam Goldberg: Mean_cast=11, Mean_crew=3
Travis Zariwny: Mean_cast=15, Mean_crew=55
Adrienne Shelly: Mean_cast=20, Mean_crew=17
Newt Arnold: Mean_cast=9, Mean_crew=12
Alex Cox: Mean_cast=17, Mean_crew=17
Fabián Bielinsky: Mean_cast=17, Mean_crew=16
Dror Moreh: Mean_cast=6, Mean_crew=1
Rebecca Miller: Mean_cast=9, Mean_crew=2
Maggie Carey: Mean_cast=20, Mean_crew=14
Henry Bean: Mean_cast=33, Mean_crew=20
Simeon Rice: Mean_cast=4, Mean_crew=1
Jeff Garlin: Mean_cast=5, Mean_crew=2
Qasim Basir: Mean_cast=4, Mean_crew=1
Adam Green: Mean_cast=15, Mean_crew=10
Charlie Chaplin: Mean_cast=36, Mean_crew=20
Pete Jones: Mean_cast=10, Mean_crew=10
Bruce Campbell: Mean_cast=7, Mean_crew=3
Adam Carolla: Mean_cast=16, Mean_crew=14
Bruce McDonald: Mean_cast=13, Mean_crew=15
James Mottern: Mean_cast=11, Mean_crew=3
Gerard Johnstone: Mean_cast=10, Mean_crew=26
Robert Greenwald: Mean_cast=12, Mean_crew=3.5
David Ray: Mean_cast=11, Mean_crew=2
David Rodriguez: Mean_cast=4, Mean_crew=2
Nae Caranfil: Mean_cast=9, Mean_crew=2
David Winning: Mean_cast=11, Mean_crew=5
Frank Lotito: Mean_cast=23, Mean_crew=3
Timothy Woodward Jr.: Mean_cast=14, Mean_crew=4
Tara Subkoff: Mean_cast=9, Mean_crew=6
Russell Friedenberg: Mean_cast=6, Mean_crew=2
Lucrecia Martel: Mean_cast=5, Mean_crew=8
Edward Dmytryk: Mean_cast=15, Mean_crew=14
Zak Penn: Mean_cast=13, Mean_crew=3
Alex Ranarivelo: Mean_cast=30, Mean_crew=6
Mathieu Amalric: Mean_cast=4, Mean_crew=9
David Worth: Mean_cast=14, Mean_crew=10
Leslie H. Martinson: Mean_cast=18, Mean_crew=9
Robert M. Young: Mean_cast=3, Mean_crew=2
Steve Buscemi: Mean_cast=13.5, Mean_crew=11.5
